"date","speechiness","weekday","month","week","day","avg_speechiness","pcat","text_col"
2023-03-04,0.101,"Sat","March",9,4,0.0877340425531915,"(0.0837,0.0888]","black"
2023-03-04,0.0282,"Sat","March",9,4,0.0877340425531915,"(0.0837,0.0888]","black"
2023-03-04,0.124,"Sat","March",9,4,0.0877340425531915,"(0.0837,0.0888]","black"
2023-03-05,0.0877340425531915,"Sun","March",9,5,0.0877340425531915,"(0.0837,0.0888]","black"
2023-03-06,0.0898258426966292,"Mon","March",10,6,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-07,0.0898258426966292,"Tue","March",10,7,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-08,0.0898258426966292,"Wed","March",10,8,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-09,0.0898258426966292,"Thu","March",10,9,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-10,0.0898258426966292,"Fri","March",10,10,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0582,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0633,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0391,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0347,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0522,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.327,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0707,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.062,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0343,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0336,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0264,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0557,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0381,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.148,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0275,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0355,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0352,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.257,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0329,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.114,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0883,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0275,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.33,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.04,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0388,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.1,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0311,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.204,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0322,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.132,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.102,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0703,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0355,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0277,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0751,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.34,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0311,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0272,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0458,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0399,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0285,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0494,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0611,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0291,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0447,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.321,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0779,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0653,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0307,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0456,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0705,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0325,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0316,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0358,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0443,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0364,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0276,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0292,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.025,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0559,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0381,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0315,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.32,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0481,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.388,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.31,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.029,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0954,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0451,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.034,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.15,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0302,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0972,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.097,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.338,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.112,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.212,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.309,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0449,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0282,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0538,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0337,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0263,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0259,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0968,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.304,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0691,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0479,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-11,0.0733,"Sat","March",10,11,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-12,0.0898258426966292,"Sun","March",10,12,0.0898258426966292,"(0.0888,0.094]","white"
2023-03-13,0.0694505747126437,"Mon","March",11,13,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-14,0.0694505747126437,"Tue","March",11,14,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-15,0.0694505747126437,"Wed","March",11,15,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-16,0.0694505747126437,"Thu","March",11,16,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-17,0.0694505747126437,"Fri","March",11,17,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0347,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0633,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0391,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0582,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0522,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0264,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0329,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0307,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.062,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.254,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0263,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0298,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0707,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.327,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0381,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0381,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0275,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0343,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0336,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0557,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.148,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0355,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0352,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.03,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0883,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0403,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.114,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.257,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0288,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0275,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.1,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0342,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0388,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0361,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.04,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0297,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0265,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.204,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.132,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0276,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0293,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0322,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.102,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0366,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0308,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0278,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0317,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0311,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0246,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0703,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0272,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0293,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0623,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0257,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.33,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0458,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0426,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0291,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0494,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0447,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0399,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0434,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0285,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0311,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0269,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0705,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0325,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0292,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0364,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0358,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0316,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0481,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.31,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0456,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0276,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0954,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0443,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.029,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0559,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.321,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.309,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.15,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.034,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0972,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0315,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.0302,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-18,0.097,"Sat","March",11,18,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-19,0.0694505747126437,"Sun","March",11,19,0.0694505747126437,"(0.0683,0.0734]","black"
2023-03-20,0.0690186813186813,"Mon","March",12,20,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-21,0.0690186813186813,"Tue","March",12,21,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-22,0.0690186813186813,"Wed","March",12,22,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-23,0.0690186813186813,"Thu","March",12,23,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-24,0.0690186813186813,"Fri","March",12,24,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0633,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0347,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0391,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0582,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0522,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.062,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0381,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0264,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0329,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0275,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.148,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0707,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0343,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0557,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0355,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0336,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.327,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0307,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0352,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.114,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.1,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0883,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.257,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0275,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0388,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0263,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.04,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0367,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0381,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.204,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.132,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0494,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.254,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0311,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.102,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0322,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0298,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0272,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0291,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0399,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0447,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0703,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0458,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.03,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0285,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0361,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0325,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.33,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0292,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0316,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0285,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0364,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.31,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0705,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0481,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0288,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0311,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.309,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0358,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0403,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.103,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0276,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0297,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0456,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0315,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0293,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0342,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.029,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0317,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.034,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0691,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0265,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0366,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.15,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0559,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0443,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0308,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0972,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0302,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0276,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.097,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0246,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0385,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0395,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.025,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.321,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0538,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0278,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0954,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0453,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-25,0.0293,"Sat","March",12,25,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-26,0.0690186813186813,"Sun","March",12,26,0.0690186813186813,"(0.0683,0.0734]","black"
2023-03-27,0.0702434782608696,"Mon","March",13,27,0.0702434782608696,"(0.0683,0.0734]","black"
2023-03-28,0.0702434782608696,"Tue","March",13,28,0.0702434782608696,"(0.0683,0.0734]","black"
2023-03-29,0.0702434782608696,"Wed","March",13,29,0.0702434782608696,"(0.0683,0.0734]","black"
