"date","tempo","weekday","month","week","day","avg_tempo","pcat","text_col"
2023-03-11,145.035,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,168.946,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,102.025,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,100.964,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,83.389,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,139.807,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,140,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,157.643,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,122.06,"Sat","March",10,11,127.247505617978,"(121.9,122.6]","black"
2023-03-11,99.796,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,116.028,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,134.944,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,99.998,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,129.971,"Sat","March",10,11,127.247505617978,"(129.7,130.3]","white"
2023-03-11,178.007,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,173.799,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,108.965,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,141.982,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,122.811,"Sat","March",10,11,127.247505617978,"(122.6,123.2]","black"
2023-03-11,82.526,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,137.854,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,105.025,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,116.925,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,162.542,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,148.009,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,107.055,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,148.005,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,91.986,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,145.044,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,143.965,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,177.115,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,175.283,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,78.534,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,80.891,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,141.075,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,156.031,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,136.991,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,122.007,"Sat","March",10,11,127.247505617978,"(121.9,122.6]","black"
2023-03-11,138.992,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,107.306,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,147.992,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,136.175,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,120.003,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,115.035,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,141.92,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,100.559,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,119.476,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,124.995,"Sat","March",10,11,127.247505617978,"(124.5,125.2]","black"
2023-03-11,115.005,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,138.078,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,84.08,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,103.982,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,132.039,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,124.046,"Sat","March",10,11,127.247505617978,"(123.9,124.5]","black"
2023-03-11,171.947,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,167.968,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,105.02,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-11,145.086,"Sat","March",10,11,127.247505617978,NA,"black"
2023-03-12,127.247505617978,"Sun","March",10,12,127.247505617978,"(127.1,127.7]","white"
2023-03-13,127.061149425287,"Mon","March",11,13,127.061149425287,"(126.5,127.1]","white"
2023-03-14,127.061149425287,"Tue","March",11,14,127.061149425287,"(126.5,127.1]","white"
2023-03-15,127.061149425287,"Wed","March",11,15,127.061149425287,"(126.5,127.1]","white"
2023-03-16,127.061149425287,"Thu","March",11,16,127.061149425287,"(126.5,127.1]","white"
2023-03-17,127.061149425287,"Fri","March",11,17,127.061149425287,"(126.5,127.1]","white"
2023-03-18,203.812,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,118.048,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,88.98,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,66.961,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,97.914,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,139.995,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,119.706,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,141.982,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,96.888,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,99.4,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,103.982,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,148.006,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,131.007,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,90.123,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,143.965,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,106.999,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,121.991,"Sat","March",11,18,127.061149425287,"(121.9,122.6]","black"
2023-03-18,128.04,"Sat","March",11,18,127.061149425287,"(127.7,128.4]","white"
2023-03-18,150.187,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,173.93,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,104.989,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,116.931,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,99.945,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,139.974,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,97.05,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,148.124,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,96.107,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,160.07,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,141.981,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,159.931,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,81.001,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,156.374,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,202.466,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,172.037,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,175.212,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,162.044,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,85.035,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,116.624,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,143.008,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,77.029,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,92.021,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,94.467,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,120.009,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,146.083,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,123.164,"Sat","March",11,18,127.061149425287,"(122.6,123.2]","black"
2023-03-18,90.983,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,76.005,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,139.974,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,113.074,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,145.035,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,140,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,122.022,"Sat","March",11,18,127.061149425287,"(121.9,122.6]","black"
2023-03-18,94.059,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,159.857,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,119.926,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,157.643,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,159.999,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,99.998,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,116.028,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,129.971,"Sat","March",11,18,127.061149425287,"(129.7,130.3]","white"
2023-03-18,122.06,"Sat","March",11,18,127.061149425287,"(121.9,122.6]","black"
2023-03-18,114.019,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,99.796,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,139.807,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,116.979,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,82.526,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,137.854,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,148.005,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,148.009,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,116.925,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,105.025,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,78.534,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,141.075,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,122.811,"Sat","March",11,18,127.061149425287,"(122.6,123.2]","black"
2023-03-18,107.055,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,136.991,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,162.542,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,156.031,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,145.044,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,178.007,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,119.476,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,107.306,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,138.992,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,136.175,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,177.115,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,147.992,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-18,120.003,"Sat","March",11,18,127.061149425287,NA,"black"
2023-03-19,127.061149425287,"Sun","March",11,19,127.061149425287,"(126.5,127.1]","white"
2023-03-20,128.270681318681,"Mon","March",12,20,128.270681318681,"(127.7,128.4]","white"
2023-03-21,128.270681318681,"Tue","March",12,21,128.270681318681,"(127.7,128.4]","white"
2023-03-22,128.270681318681,"Wed","March",12,22,128.270681318681,"(127.7,128.4]","white"
2023-03-23,128.270681318681,"Thu","March",12,23,128.270681318681,"(127.7,128.4]","white"
2023-03-24,128.270681318681,"Fri","March",12,24,128.270681318681,"(127.7,128.4]","white"
2023-03-25,118.048,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,203.812,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,88.98,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,66.961,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,97.914,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,96.888,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,106.999,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,139.995,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,119.706,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,121.991,"Sat","March",12,25,128.270681318681,"(121.9,122.6]","black"
2023-03-25,104.989,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,131.007,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,128.04,"Sat","March",12,25,128.270681318681,"(127.7,128.4]","white"
2023-03-25,173.93,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,116.931,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,150.187,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,90.123,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,141.982,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,99.945,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,96.107,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,81.001,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,97.05,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,160.07,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,159.931,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,202.466,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,103.982,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,175.212,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,127.989,"Sat","March",12,25,128.270681318681,"(127.7,128.4]","white"
2023-03-25,143.965,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,116.624,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,143.008,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,116.028,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,99.4,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,139.974,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,120.009,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,94.467,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,148.006,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,140,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,99.998,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,122.06,"Sat","March",12,25,128.270681318681,"(121.9,122.6]","black"
2023-03-25,129.971,"Sat","March",12,25,128.270681318681,"(129.7,130.3]","white"
2023-03-25,145.035,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,157.643,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,139.974,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,99.796,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,172.037,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,137.854,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,119.926,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,148.005,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,105.025,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,91.038,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,148.009,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,141.075,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,82.526,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,78.534,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,141.981,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,139.807,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,119.476,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,116.925,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,148.124,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,172.006,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,107.055,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,162.044,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,122.811,"Sat","March",12,25,128.270681318681,"(122.6,123.2]","black"
2023-03-25,177.115,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,92.021,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,156.374,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,156.031,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,76.005,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,138.992,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,167.968,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,85.035,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,146.083,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,107.306,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,145.044,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,162.542,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,123.164,"Sat","March",12,25,128.270681318681,"(122.6,123.2]","black"
2023-03-25,136.175,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,147.992,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,77.029,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,120.003,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,113.074,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,174.068,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,185.084,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,91.986,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,178.007,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,138.078,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,90.983,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,136.991,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,115.008,"Sat","March",12,25,128.270681318681,NA,"black"
2023-03-25,122.022,"Sat","March",12,25,128.270681318681,"(121.9,122.6]","black"
2023-03-26,128.270681318681,"Sun","March",12,26,128.270681318681,"(127.7,128.4]","white"
2023-03-27,127.074032608696,"Mon","March",13,27,127.074032608696,"(126.5,127.1]","white"
2023-03-28,127.074032608696,"Tue","March",13,28,127.074032608696,"(126.5,127.1]","white"
2023-03-29,127.074032608696,"Wed","March",13,29,127.074032608696,"(126.5,127.1]","white"
2023-03-30,127.074032608696,"Thu","March",13,30,127.074032608696,"(126.5,127.1]","white"
2023-03-31,127.074032608696,"Fri","March",13,31,127.074032608696,"(126.5,127.1]","white"
2023-04-01,118.048,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,203.812,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,88.98,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,97.914,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,66.961,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,96.888,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,106.999,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,104.989,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,121.991,"Sat","April",13,1,127.074032608696,"(121.9,122.6]","black"
2023-04-01,139.995,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,96.042,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,119.706,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,116.931,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,173.93,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,128.04,"Sat","April",13,1,127.074032608696,"(127.7,128.4]","white"
2023-04-01,97.05,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,131.007,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,150.187,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,116.028,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,90.123,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,81.001,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,96.107,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,141.982,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,147.989,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,160.07,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,99.945,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,202.466,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,159.931,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,175.212,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,116.624,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,139.974,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,143.008,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,137.854,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,103.982,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,129.971,"Sat","April",13,1,127.074032608696,"(129.7,130.3]","white"
2023-04-01,99.998,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,94.467,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,140,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,120.009,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,82.755,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,143.965,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,99.4,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,119.926,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,139.807,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,157.643,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,148.006,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,99.796,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,122.06,"Sat","April",13,1,127.074032608696,"(121.9,122.6]","black"
2023-04-01,172.037,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,78.534,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,148.005,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,148.009,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,105.025,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,127.989,"Sat","April",13,1,127.074032608696,"(127.7,128.4]","white"
2023-04-01,141.075,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,139.974,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,82.526,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,107.055,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,119.476,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,90,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,156.031,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,138.992,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,136.175,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,167.968,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,185.084,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,138.078,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,107.306,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,116.925,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,122.811,"Sat","April",13,1,127.074032608696,"(122.6,123.2]","black"
2023-04-01,169.922,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,162.542,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,162.044,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,141.981,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,145.044,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,91.986,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,115.008,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,140.253,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,120.003,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,140.017,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,124.669,"Sat","April",13,1,127.074032608696,"(124.5,125.2]","black"
2023-04-01,147.992,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,92.021,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,84.08,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,136.854,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,115.005,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,148.124,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,181.895,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,83.526,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,91.038,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,132.039,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,146.083,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-01,120.041,"Sat","April",13,1,127.074032608696,NA,"black"
2023-04-02,127.074032608696,"Sun","April",13,2,127.074032608696,"(126.5,127.1]","white"
2023-04-03,126.152547368421,"Mon","April",14,3,126.152547368421,"(125.8,126.5]","white"
2023-04-04,126.152547368421,"Tue","April",14,4,126.152547368421,"(125.8,126.5]","white"
2023-04-05,126.152547368421,"Wed","April",14,5,126.152547368421,"(125.8,126.5]","white"
2023-04-06,126.152547368421,"Thu","April",14,6,126.152547368421,"(125.8,126.5]","white"
2023-04-07,126.152547368421,"Fri","April",14,7,126.152547368421,"(125.8,126.5]","white"
2023-04-08,120.001,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,118.048,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,203.812,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,88.98,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,97.914,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,66.961,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,106.999,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,96.888,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,104.989,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,119.706,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,173.93,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,121.991,"Sat","April",14,8,126.152547368421,"(121.9,122.6]","black"
2023-04-08,116.931,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,128.04,"Sat","April",14,8,126.152547368421,"(127.7,128.4]","white"
2023-04-08,97.05,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,116.028,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,81.001,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,139.995,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,150.187,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,96.107,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,131.007,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,139.807,"Sat","April",14,8,126.152547368421,NA,"black"
2023-04-08,141.982,"Sat","April",14,8,126.152547368421,NA,"black"
