"date","loudness","weekday","month","week","day","avg_loudness","pcat","text_col"
2023-03-18,-5.932,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-11.762,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-5.927,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-7.65,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-3.925,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-8.253,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-6.586,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-7.658,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-6.211,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-4.31,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-4.309,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-6.637,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-7.234,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-3.441,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-7.524,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-12.177,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-4.912,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-6.657,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-6.083,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-7.306,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-18,-5.733,"Sat","March",11,18,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-19,-6.22333333333333,"Sun","March",11,19,-6.22333333333333,"(-6.32,-6.21]","white"
2023-03-20,-6.20765934065934,"Mon","March",12,20,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-21,-6.20765934065934,"Tue","March",12,21,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-22,-6.20765934065934,"Wed","March",12,22,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-23,-6.20765934065934,"Thu","March",12,23,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-24,-6.20765934065934,"Fri","March",12,24,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.775,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.431,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.747,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.635,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.018,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.645,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.206,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.214,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.068,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.3,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.823,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.384,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.673,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.338,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-8.947,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.924,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.385,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.187,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-8.735,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.355,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-8.127,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-10.56,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-9.39,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.034,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.097,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.933,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-12.151,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.171,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.768,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.298,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.231,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-9.339,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.235,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.416,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.72,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.801,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.005,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.98,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.365,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.231,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.383,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.574,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.629,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.053,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-8.285,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.777,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.932,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-10.501,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-11.762,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.925,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.154,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.927,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.586,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.019,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-8.253,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.916,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.419,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.524,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.65,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.565,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.595,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.211,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.72,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.658,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.083,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.128,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.393,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.637,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.799,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.912,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.549,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.437,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.485,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-12.177,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.234,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.309,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.91,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.657,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.306,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.445,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.733,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.181,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.338,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-7.494,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.423,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-3.441,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.34,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.544,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-4.31,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-6.12,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-25,-5.852,"Sat","March",12,25,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-26,-6.20765934065934,"Sun","March",12,26,-6.20765934065934,"(-6.21,-6.1]","white"
2023-03-27,-6.4435,"Mon","March",13,27,-6.4435,"(-6.53,-6.42]","white"
2023-03-28,-6.4435,"Tue","March",13,28,-6.4435,"(-6.53,-6.42]","white"
2023-03-29,-6.4435,"Wed","March",13,29,-6.4435,"(-6.53,-6.42]","white"
2023-03-30,-6.4435,"Thu","March",13,30,-6.4435,"(-6.53,-6.42]","white"
2023-03-31,-6.4435,"Fri","March",13,31,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-4.775,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.431,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.747,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.018,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.635,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.645,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.206,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.823,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.3,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.214,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-9.682,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.068,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-8.947,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.338,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-3.673,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-10.56,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.384,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.924,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-9.339,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-3.385,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-8.127,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.355,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.187,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.176,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-9.39,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-8.735,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.097,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.034,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-12.151,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.298,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.416,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.231,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.932,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-3.933,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.383,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.365,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-4.801,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.98,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.72,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-4.959,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-3.768,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.235,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-10.501,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.419,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-4.629,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.005,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-8.285,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-4.231,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-3.777,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-8.253,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-11.762,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.927,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-3.925,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.171,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.586,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.053,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.019,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.211,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.524,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.442,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.637,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-4.912,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.657,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-3.549,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.494,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.34,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-12.177,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.65,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.658,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.678,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-4.309,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.72,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-3.916,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.234,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-3.423,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.12,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.38,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.733,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.555,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.765,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.306,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.128,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.279,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-6.832,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-4.286,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.565,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-8.962,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-7.907,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.154,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-9.306,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.485,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-01,-5.598,"Sat","April",13,1,-6.4435,"(-6.53,-6.42]","white"
2023-04-02,-6.4435,"Sun","April",13,2,-6.4435,"(-6.53,-6.42]","white"
2023-04-03,-6.28307368421053,"Mon","April",14,3,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-04,-6.28307368421053,"Tue","April",14,4,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-05,-6.28307368421053,"Wed","April",14,5,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-06,-6.28307368421053,"Thu","April",14,6,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-07,-6.28307368421053,"Fri","April",14,7,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.445,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-4.775,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.431,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.747,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.018,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-7.635,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.206,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.645,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.823,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.068,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.338,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-7.3,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-8.947,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-3.673,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-10.56,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-9.339,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-8.127,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.214,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-7.924,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.355,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-7.384,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-7.419,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.187,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.221,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-12.151,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-3.385,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-8.735,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-9.39,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.176,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.416,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-4.959,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.678,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.097,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-7.231,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.298,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-9.682,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.98,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.383,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.034,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.365,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.52,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-7.72,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-4.801,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.932,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-3.933,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.562,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.235,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.671,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-3.925,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.699,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-3.768,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-10.501,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-4.629,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.927,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.005,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-3.777,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-8.253,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-4.912,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-4.231,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.637,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-8.285,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.019,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.657,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.586,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.61,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-11.762,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.211,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-7.524,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-3.549,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.765,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-6.12,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-7.494,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
2023-04-08,-5.053,"Sat","April",14,8,-6.28307368421053,"(-6.32,-6.21]","white"
